0.16853000	66.1050000	15.51800000	14.1030000	3.32780000	0.99400000	1.58720000	-0.80180000	0.0579	-0.0021
0.17541000	68.8040000	15.61400000	13.6040000	3.25570000	0.99460000	1.57540000	-0.79590000	0.057	-0.0022
0.18242000	71.5510000	15.70700000	13.1450000	3.18860000	0.99380000	1.56370000	-0.78960000	0.0557	-0.0022
0.18954000	74.3470000	15.79900000	12.7080000	3.12690000	0.99180000	1.55100000	-0.78300000	0.0543	-0.0023
0.19679000	77.1910000	15.89000000	12.2870000	3.07020000	0.98890000	1.53670000	-0.77610000	0.053	-0.0024
0.20416000	80.0820000	15.97900000	11.8880000	3.01780000	0.98510000	1.52120000	-0.76930000	0.0518	-0.0023
0.21165000	83.0200000	16.06700000	11.5390000	2.96780000	0.98080000	1.50520000	-0.76240000	0.0509	-0.0021
0.21926000	86.0050000	16.15300000	11.2450000	2.91910000	0.97580000	1.48890000	-0.75550000	0.0505	-0.0016
0.22699000	89.0350000	16.23900000	10.9860000	2.87120000	0.97040000	1.47210000	-0.74850000	0.0506	-0.0009
0.23483000	92.1120000	16.32400000	10.7400000	2.82390000	0.96470000	1.45510000	-0.74150000	0.0502	0.0001
0.24279000	95.2340000	16.40900000	10.5080000	2.77760000	0.95850000	1.43790000	-0.73450000	0.0492	0.001
0.25086000	98.4000000	16.49300000	10.2940000	2.73240000	0.95180000	1.42060000	-0.72740000	0.0476	0.0016
0.25905000	101.6100000	16.57600000	10.0840000	2.68830000	0.94460000	1.40350000	-0.72010000	0.0457	0.002
0.26735000	104.8600000	16.65900000	9.8694000	2.64530000	0.93680000	1.38670000	-0.71270000	0.0439	0.0022
0.27575000	108.1600000	16.74100000	9.6606000	2.60310000	0.92850000	1.36960000	-0.70520000	0.0421	0.0024
0.28427000	111.5000000	16.82300000	9.4667000	2.56120000	0.91980000	1.35150000	-0.69760000	0.0401	0.0025
0.29289000	114.8900000	16.90300000	9.2779000	2.51960000	0.91090000	1.33220000	-0.68990000	0.0375	0.0025
0.30162000	118.31000000	16.98400000	9.0669	2.47930000	0.90190000	1.31180000	-0.68190000	0.0344	0.0024
0.31046000	121.78000000	17.06300000	8.8400	2.44110000	0.89270000	1.29100000	-0.67400000	0.0309	0.0022
0.31940000	125.28000000	17.14100000	8.6176	2.40550000	0.88340000	1.27000000	-0.66600000	0.0271	0.0021
0.32844000	128.83000000	17.21800000	8.4089	2.37140000	0.87390000	1.24880000	-0.65790000	0.0234	0.002
0.33758000	132.42000000	17.29400000	8.2051	2.33800000	0.86420000	1.22760000	-0.64980000	0.0205	0.002
0.34683000	136.04000000	17.36900000	8.0152	2.30460000	0.85440000	1.20660000	-0.64150000	0.0188	0.0018
0.35617000	139.71000000	17.44300000	7.8697	2.27080000	0.84440000	1.18550000	-0.63300000	0.0179	0.0014
0.36561000	143.41000000	17.51700000	7.7714	2.23650000	0.83420000	1.16410000	-0.62420000	0.0176	0.0008
0.37514000	147.15000000	17.59000000	7.6896	2.20230000	0.82370000	1.14230000	-0.61500000	0.0175	-0.0001
0.38477000	150.92000000	17.66400000	7.6179	2.16820000	0.81290000	1.12020000	-0.60550000	0.0171	-0.0008
0.39449000	154.74000000	17.73800000	7.5603	2.13350000	0.80180000	1.09830000	-0.59560000	0.0159	-0.0013
0.40430000	158.58000000	17.81200000	7.5115	2.09830000	0.79070000	1.07670000	-0.58530000	0.0143	-0.0016
0.41420000	162.47000000	17.88600000	7.4642	2.06310000	0.77970000	1.05510000	-0.57460000	0.0128	-0.0015
0.42419000	166.39000000	17.96000000	7.4090	2.02770000	0.76860000	1.03390000	-0.56350000	0.0119	-0.0012
0.43427000	170.34000000	18.03400000	7.3315	1.99200000	0.75730000	1.01310000	-0.55200000	0.0116	-0.0007
0.44443000	174.33000000	18.10800000	7.2271	1.95680000	0.74590000	0.99280000	-0.54040000	0.0115	-0.0002
0.45467000	178.34000000	18.18200000	7.0942	1.92290000	0.73430000	0.97250000	-0.52880000	0.0111	0.0002
0.46500000	182.39000000	18.25400000	6.9474	1.88960000	0.72250000	0.95190000	-0.51750000	0.0102	0.0005
0.47541000	186.48000000	18.32600000	6.8069	1.85620000	0.71060000	0.93060000	-0.50630000	0.009	0.0008
0.48590000	190.59000000	18.39600000	6.6786	1.82320000	0.69860000	0.90940000	-0.49510000	0.0079	0.0009
0.49646000	194.73000000	18.46600000	6.5438	1.79080000	0.68640000	0.88930000	-0.48390000	0.0072	0.0009
0.50710000	198.91000000	18.53500000	6.3912	1.75910000	0.67420000	0.87040000	-0.47270000	0.007	0.0007
0.51782000	203.11000000	18.60300000	6.2297	1.72740000	0.66200000	0.85240000	-0.46160000	0.0074	0.0003
0.52860000	207.34000000	18.66900000	6.0608	1.69480000	0.65010000	0.83470000	-0.45070000	0.0082	-0.0003
0.53946000	211.60000000	18.73400000	5.8774	1.66100000	0.63840000	0.81690000	-0.44000000	0.0094	-0.0007
0.55039000	215.89000000	18.79700000	5.6898	1.62640000	0.62710000	0.79940000	-0.42950000	0.0106	-0.001
0.56138000	220.20000000	18.85900000	5.5176	1.59100000	0.61610000	0.78240000	-0.41910000	0.0118	-0.001
0.57244000	224.54000000	18.91900000	5.3639	1.55500000	0.60550000	0.76590000	-0.40880000	0.0137	-0.001
0.58357000	228.90000000	18.97800000	5.2215	1.51840000	0.59510000	0.74930000	-0.39850000	0.0166	-0.0013
0.59476000	233.29000000	19.03500000	5.0913	1.48080000	0.58520000	0.73260000	-0.38840000	0.0198	-0.0018
0.60601000	237.70000000	19.09200000	4.9723	1.44250000	0.57590000	0.71570000	-0.37840000	0.0226	-0.0022
0.61732000	242.14000000	19.14800000	4.8581	1.40370000	0.56720000	0.69870000	-0.36810000	0.024	-0.0026
0.62868000	246.60000000	19.20200000	4.7383	1.36470000	0.55900000	0.68160000	-0.35760000	0.0241	-0.0027
0.64010000	251.08000000	19.25600000	4.6121	1.32600000	0.55120000	0.66490000	-0.34700000	0.0234	-0.0027
0.65158000	255.58000000	19.30800000	4.4796	1.28810000	0.54370000	0.64920000	-0.33620000	0.0222	-0.0026
0.66311000	260.10000000	19.35900000	4.3396	1.25130000	0.53640000	0.63420000	-0.32540000	0.0209	-0.0025
0.67469000	264.64000000	19.40800000	4.1985	1.21620000	0.52920000	0.62000000	-0.31470000	0.0192	-0.0025
0.68632000	269.20000000	19.45600000	4.0641	1.18270000	0.52200000	0.60660000	-0.30390000	0.0173	-0.0028
0.69799000	273.78000000	19.50300000	3.9427	1.15000000	0.51470000	0.59380000	-0.29320000	0.0151	-0.003
0.70972000	278.38000000	19.54800000	3.8296	1.11750000	0.50750000	0.58100000	-0.28230000	0.0131	-0.0031
0.72148000	283.00000000	19.59300000	3.7228	1.08430000	0.50030000	0.56820000	-0.27130000	0.0114	-0.0032
0.73329000	287.63000000	19.63600000	3.6134	1.05070000	0.49310000	0.55540000	-0.26020000	0.01	-0.0032
0.74513000	292.27000000	19.67800000	3.4943	1.01730000	0.48610000	0.54300000	-0.24890000	0.0088	-0.0033
0.75702000	296.94000000	19.71900000	3.3671	0.98480000	0.47920000	0.53110000	-0.23750000	0.0079	-0.0034
0.76894000	301.61000000	19.75800000	3.2263	0.95380000	0.47270000	0.51970000	-0.22610000	0.0076	-0.0034
0.78090000	306.30000000	19.79600000	3.0658	0.92450000	0.46640000	0.50880000	-0.21460000	0.0079	-0.0035
0.79289000	311.01000000	19.83200000	2.8994	0.89710000	0.46050000	0.49850000	-0.20330000	0.0086	-0.0037
0.80491000	315.72000000	19.86500000	2.7337	0.87110000	0.45480000	0.48880000	-0.19190000	0.0096	-0.004
0.81696000	320.45000000	19.89700000	2.5633	0.84650000	0.44930000	0.47980000	-0.18040000	0.0105	-0.0044
0.82904000	325.19000000	19.92700000	2.3844	0.82300000	0.44410000	0.47160000	-0.16900000	0.0112	-0.0048
0.84114000	329.93000000	19.95500000	2.2048	0.80060000	0.43920000	0.46390000	-0.15750000	0.0112	-0.005
0.85327000	334.69000000	19.98100000	2.0296	0.77930000	0.43460000	0.45620000	-0.14600000	0.0106	-0.0052
0.86542000	339.46000000	20.00400000	1.8624	0.75890000	0.43040000	0.44840000	-0.13440000	0.0095	-0.0051
0.87759000	344.23000000	20.02600000	1.7026	0.73930000	0.42670000	0.44070000	-0.12270000	0.0083	-0.0048
0.88978000	349.01000000	20.04600000	1.5485	0.72050000	0.42340000	0.43350000	-0.11090000	0.0072	-0.0044
0.90198000	353.80000000	20.06400000	1.3932	0.70260000	0.42050000	0.42710000	-0.09910000	0.0065	-0.0039
0.91420000	358.59000000	20.08000000	1.2322	0.68580000	0.41800000	0.42170000	-0.08730000	0.0062	-0.0033
0.92644000	363.39000000	20.09400000	1.0631	0.67020000	0.41590000	0.41710000	-0.07540000	0.0064	-0.0028
0.93868000	368.19000000	20.10600000	0.8890	0.65620000	0.41430000	0.41320000	-0.06350000	0.007	-0.0022
0.95093000	373.00000000	20.11600000	0.7120	0.64390000	0.41310000	0.40980000	-0.05130000	0.0078	-0.0017
0.96319000	377.81000000	20.12300000	0.5349	0.63380000	0.41230000	0.40690000	-0.03880000	0.0087	-0.0012
0.97546000	382.62000000	20.12900000	0.3587	0.62630000	0.41190000	0.40430000	-0.02600000	0.0099	-0.0008
0.98773000	387.43000000	20.13200000	0.1814	0.62170000	0.41170000	0.40250000	-0.01300000	0.0107	-0.0004
1.00000000	392.24000000	20.13300000	0.0000	0.62020000	0.41160000	0.40180000	0.00000000	0.011	0
