0.35617000	209.14000000	18.5200	8.3741	2.32220000	0.87780000	1.21840000	-0.61650000	0.0075	0.005
0.36561000	214.68000000	18.5980	8.2414	2.28770000	0.86860000	1.20050000	-0.60750000	0.0055	0.0053
0.37514000	220.28000000	18.6760	8.1262	2.25190000	0.85930000	1.18190000	-0.59850000	0.0033	0.0055
0.38477000	225.93000000	18.7540	8.0025	2.21480000	0.84990000	1.16310000	-0.58940000	0.0019	0.0055
0.39449000	231.64000000	18.8310	7.8551	2.17710000	0.84010000	1.14450000	-0.58020000	0.0014	0.0055
0.40430000	237.40000000	18.9070	7.6768	2.13930000	0.82990000	1.12640000	-0.57100000	0.0015	0.0055
0.41420000	243.22000000	18.9820	7.4741	2.10170000	0.81920000	1.10860000	-0.56170000	0.0018	0.0057
0.42419000	249.08000000	19.0560	7.2710	2.06370000	0.80840000	1.09120000	-0.55240000	0.0026	0.006
0.43427000	255.00000000	19.1280	7.0807	2.02520000	0.79730000	1.07420000	-0.54290000	0.0041	0.0062
0.44443000	260.97000000	19.1990	6.9011	1.98610000	0.78600000	1.05740000	-0.53330000	0.006	0.0063
0.45467000	266.98000000	19.2690	6.7289	1.94630000	0.77460000	1.04040000	-0.52350000	0.0078	0.0065
0.46500000	273.05000000	19.3380	6.5779	1.90620000	0.76310000	1.02310000	-0.51370000	0.0095	0.0066
0.47541000	279.16000000	19.4060	6.4458	1.86580000	0.75150000	1.00540000	-0.50370000	0.0111	0.0067
0.48590000	285.32000000	19.4730	6.3147	1.82520000	0.73970000	0.98740000	-0.49370000	0.0126	0.0069
0.49646000	291.52000000	19.5390	6.1881	1.78480000	0.72780000	0.96940000	-0.48360000	0.014	0.0069
0.50710000	297.77000000	19.6040	6.0620	1.74480000	0.71590000	0.95120000	-0.47330000	0.015	0.0069
0.51782000	304.06000000	19.6680	5.9320	1.70530000	0.70380000	0.93270000	-0.46290000	0.0154	0.0068
0.52860000	310.39000000	19.7310	5.8032	1.66610000	0.69170000	0.91420000	-0.45230000	0.0153	0.0067
0.53946000	316.77000000	19.7940	5.6845	1.62690000	0.67970000	0.89580000	-0.44180000	0.0149	0.0064
0.55039000	323.19000000	19.8550	5.5823	1.58740000	0.66780000	0.87790000	-0.43110000	0.0146	0.0062
0.56138000	329.64000000	19.9160	5.4790	1.54800000	0.65600000	0.86020000	-0.42040000	0.0142	0.0061
0.57244000	336.14000000	19.9760	5.3556	1.50940000	0.64430000	0.84230000	-0.40950000	0.0137	0.0061
0.58357000	342.67000000	20.0350	5.2217	1.47170000	0.63290000	0.82450000	-0.39860000	0.013	0.0063
0.59476000	349.24000000	20.0930	5.0905	1.43460000	0.62160000	0.80720000	-0.38770000	0.0127	0.0064
0.60601000	355.84000000	20.1490	4.9542	1.39790000	0.61060000	0.79030000	-0.37680000	0.0128	0.0064
0.61732000	362.48000000	20.2040	4.8197	1.36170000	0.59980000	0.77300000	-0.36610000	0.0135	0.0061
0.62868000	369.16000000	20.2580	4.6972	1.32600000	0.58940000	0.75480000	-0.35530000	0.0142	0.0058
0.64010000	375.87000000	20.3110	4.5908	1.29080000	0.57930000	0.73610000	-0.34440000	0.0149	0.0053
0.65158000	382.60000000	20.3640	4.4850	1.25610000	0.56950000	0.71730000	-0.33330000	0.0154	0.0048
0.66311000	389.37000000	20.4150	4.3668	1.22240000	0.55980000	0.69850000	-0.32220000	0.0156	0.0043
0.67469000	396.17000000	20.4640	4.2558	1.18950000	0.55030000	0.67990000	-0.31100000	0.0156	0.004
0.68632000	403.00000000	20.5130	4.1497	1.15730000	0.54090000	0.66150000	-0.29950000	0.0158	0.0038
0.69799000	409.86000000	20.5610	4.0388	1.12620000	0.53170000	0.64320000	-0.28800000	0.0163	0.0035
0.70972000	416.74000000	20.6080	3.9263	1.09600000	0.52250000	0.62480000	-0.27640000	0.0171	0.0031
0.72148000	423.65000000	20.6530	3.8183	1.06650000	0.51330000	0.60700000	-0.26500000	0.0179	0.0027
0.73329000	430.58000000	20.6980	3.7190	1.03710000	0.50430000	0.59020000	-0.25370000	0.0186	0.0024
0.74513000	437.54000000	20.7410	3.6330	1.00780000	0.49530000	0.57420000	-0.24240000	0.019	0.0023
0.75702000	444.52000000	20.7840	3.5440	0.97860000	0.48650000	0.55850000	-0.23100000	0.019	0.0022
0.76894000	451.52000000	20.8260	3.4420	0.94960000	0.47780000	0.54340000	-0.21960000	0.0184	0.0021
0.78090000	458.54000000	20.8660	3.3320	0.92090000	0.46920000	0.52920000	-0.20820000	0.0172	0.0021
0.79289000	465.58000000	20.9050	3.2089	0.89270000	0.46090000	0.51580000	-0.19670000	0.0157	0.002
0.80491000	472.64000000	20.9430	3.0654	0.86520000	0.45280000	0.50300000	-0.18510000	0.0142	0.0019
0.81696000	479.71000000	20.9790	2.9118	0.83890000	0.44510000	0.49070000	-0.17360000	0.013	0.0017
0.82904000	486.81000000	21.0130	2.7553	0.81350000	0.43780000	0.47890000	-0.16200000	0.0118	0.0015
0.84114000	493.91000000	21.0460	2.5963	0.78860000	0.43080000	0.46770000	-0.15040000	0.0106	0.0014
0.85327000	501.04000000	21.0760	2.4375	0.76400000	0.42430000	0.45680000	-0.13870000	0.0097	0.0012
0.86542000	508.17000000	21.1050	2.2694	0.74060000	0.41820000	0.44660000	-0.12710000	0.0089	0.0012
0.87759000	515.32000000	21.1310	2.0922	0.71880000	0.41270000	0.43740000	-0.11550000	0.0083	0.0012
0.88978000	522.47000000	21.1560	1.9089	0.69870000	0.40780000	0.42910000	-0.10400000	0.0077	0.0012
0.90198000	529.64000000	21.1780	1.7142	0.67990000	0.40350000	0.42140000	-0.09260000	0.0072	0.0012
0.91420000	536.81000000	21.1980	1.5088	0.66250000	0.40000000	0.41440000	-0.08120000	0.0069	0.0011
0.92644000	544.00000000	21.2150	1.3002	0.64670000	0.39700000	0.40840000	-0.06960000	0.0068	0.0011
0.93868000	551.19000000	21.2300	1.0914	0.63280000	0.39470000	0.40350000	-0.05810000	0.0065	0.001
0.95093000	558.38000000	21.2420	0.8788	0.62100000	0.39300000	0.40000000	-0.04640000	0.0061	0.0008
0.96319000	565.58000000	21.2510	0.6617	0.61170000	0.39180000	0.39750000	-0.03480000	0.0056	0.0005
0.97546000	572.78000000	21.2580	0.4394	0.60500000	0.39110000	0.39580000	-0.02310000	0.0051	0.0003
0.98773000	579.99000000	21.2620	0.2167	0.60110000	0.39070000	0.39480000	-0.01150000	0.0047	0.0001
1.00000000	587.19000000	21.2630	0.0000	0.59990000	0.39060000	0.39460000	0.00000000	0.0045	0
