0.00000000	0.00000000	0.00000000	178.1200000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0
0.00030120	0.05360000	0.05360000	178.0700000	0.00040000	0.00000000	0.00010000	0.00000000	0.00000000	0
0.00120450	0.21460000	0.21440000	177.9100000	0.00610000	0.00000000	0.00170000	0.00000000	0.00000000	0
0.00270950	0.48260000	0.48200000	177.6300000	0.03060000	0.00000000	0.00810000	-0.00010000	-0.00010000	0
0.00481530	0.85770000	0.85560000	177.1800000	0.09640000	0.00000000	0.02360000	-0.00050000	-0.00020000	0
0.00752050	1.33960000	1.33390000	176.4500000	0.23420000	0.00020000	0.05170000	-0.00190000	-0.00050000	0
0.01082300	1.92790000	1.91480000	175.2000000	0.48130000	0.00070000	0.09440000	-0.00560000	-0.00100000	0
0.01472200	2.62240000	2.59390000	172.9900000	0.87690000	0.00190000	0.15140000	-0.01410000	-0.00170000	0
0.01921500	3.42260000	3.36320000	169.2700000	1.45080000	0.00440000	0.22030000	-0.03040000	-0.00260000	-0.0001
0.02429800	4.32800000	4.20950000	163.4300000	2.20650000	0.00920000	0.29760000	-0.05820000	-0.00360000	-0.0001
0.02996900	5.33810000	5.11330000	155.0200000	3.10740000	0.01700000	0.38000000	-0.09970000	-0.00450000	-0.0001
0.03622400	6.45230000	6.04930000	144.0200000	4.07620000	0.02880000	0.46470000	-0.15540000	-0.00510000	-0.0001
0.04306000	7.67000000	6.98920000	130.8600000	5.01360000	0.04520000	0.54990000	-0.22270000	-0.00520000	-0.0001
0.05047200	8.99020000	7.90520000	116.3500000	5.82610000	0.06700000	0.63430000	-0.29700000	-0.00480000	0
0.05845600	10.41200000	8.77410000	101.4700000	6.44950000	0.09430000	0.71650000	-0.37300000	-0.00370000	0.0001
0.06700700	11.93600000	9.57900000	87.1030000	6.85660000	0.12720000	0.79490000	-0.44570000	-0.00190000	0.0002
0.07612000	13.55900000	10.31100000	73.8990000	7.05310000	0.16550000	0.86830000	-0.51120000	0.00060000	0.0003
0.08579000	15.28100000	10.96700000	62.2310000	7.06550000	0.20840000	0.93520000	-0.56740000	0.00370000	0.0003
0.09601100	17.10200000	11.55000000	52.2260000	6.93030000	0.25500000	0.99420000	-0.61360000	0.00700000	0.0004
0.10678000	19.01900000	12.06600000	43.8270000	6.68640000	0.30400000	1.04430000	-0.65010000	0.00970000	0.0005
0.11808000	21.03300000	12.52000000	36.8700000	6.36980000	0.35400000	1.08530000	-0.67780000	0.01110000	0.0006
0.12991000	23.14100000	12.92100000	31.1370000	6.01150000	0.40360000	1.11760000	-0.69790000	0.01110000	0.0007
0.14227000	25.34200000	13.27600000	26.4190000	5.63730000	0.45160000	1.14210000	-0.71150000	0.01030000	0.0009
0.15515000	27.63500000	13.59000000	22.5500000	5.26600000	0.49700000	1.15970000	-0.71960000	0.01010000	0.001
0.16853000	30.01900000	13.87000000	19.4090000	4.90930000	0.53880000	1.17190000	-0.72310000	0.01060000	0.0011
0.18242000	32.49200000	14.12100000	16.8880000	4.57300000	0.57640000	1.17950000	-0.72260000	0.01100000	0.0012
0.19679000	35.05300000	14.34900000	14.8710000	4.26150000	0.60920000	1.18220000	-0.71890000	0.00990000	0.0013
0.21165000	37.70100000	14.55700000	13.2540000	3.97640000	0.63690000	1.17970000	-0.71270000	0.00690000	0.0012
